name;offset;size;description;bitfield
..ece;7344;1;;1
..tlpplp;7347;1;;1
..ctphlc;7348;1;;1
...bwchgdbug;7352;32;;0
.lwcc;7352;8;;1
..lscc;7360;8;;1
..lwmc;7368;8;;1
..lsmc;7376;8;;1
...ces;7384;16;;0
.re;7384;1;;1
..bt;7390;1;;1
..bd;7391;1;;1
..rnr;7392;1;;1
..rtt;7396;1;;1
..anfes;7397;1;;1
..cies;7398;1;;1
..hlos;7399;1;;1
...dpcsr;7416;16;;0
.dpcts;7416;1;;1
..dpctr;7417;2;;1
..dpcis;7419;1;;1
..dpcrpb;7420;1;;1
..dpcte;7421;2;;1
..rppiofep;7424;5;;1
...esid;7432;32;;0
.ecsid;7432;16;;1
..efnfsid;7448;16;;1
...hl_dw1;7464;32;;0
.dw1;7464;32;;1
...hl_dw2;7496;32;;0
.dw2;7496;32;;1
...hl_dw3;7528;32;;0
.dw3;7528;32;;1
...hl_dw4;7560;32;;0
.dw4;7560;32;;1
...lnkdbug;7592;24;;0
.rrdnc;7592;4;;1
..rdirc;7596;4;;1
..rtlpcrcec;7600;4;;1
..nrtlpc;7604;4;;1
..lwcf;7608;2;;1
..scf;7610;2;;1
..ltf;7612;2;;1
...pciealc;7616;32;;0
.g3skposl;7616;9;;1
..acknakgh;7625;1;;1
..lpadllpgd;7626;1;;1
..clg3fe;7632;4;;1
..pdsp;7636;1;;1
..rtd3pdsp;7637;1;;1
..rrptlpc;7638;1;;1
..ssrrs;7639;1;;1
..ssrld;7640;1;;1
..blkdqdasd;7641;1;;1
..blkdqda;7642;1;;1
..blkpapc;7643;1;;1
..illrcld;7644;1;;1
..itlrcld;7645;1;;1
..dpchserm;7646;1;;1
..cssaif;7647;1;;1
...recdbug;7648;32;;0
.cree0;7648;4;;1
..cree1;7652;4;;1
..cree2;7656;4;;1
..cree3;7660;4;;1
..cree4;7664;4;;1
..cree5;7668;4;;1
..cree6;7672;4;;1
..cree7;7676;4;;1
...res;7680;16;;0
.cr;7680;1;;1
..mcr;7681;1;;1
..enr;7682;1;;1
..menr;7683;1;;1
..fuf;7684;1;;1
..nfemr;7685;1;;1
..femr;7686;1;;1
..aemn;7691;5;;1
...rppiosr;7696;24;;0
.curcs;7696;1;;1
..ccacs;7697;1;;1
..ccts;7698;1;;1
..iourcs;7704;1;;1
..iocacs;7705;1;;1
..iocts;7706;1;;1
..murcs;7712;1;;1
..mcacs;7713;1;;1
..mcts;7714;1;;1
...tlppl1;7720;32;;0
.dw1;7720;32;;1
...tlppl2;7752;32;;0
.dw2;7752;32;;1
...tlppl3;7784;32;;0
.dw3;7784;32;;1
...tlppl4;7816;32;;0
.dw4;7816;32;;1
...ues;7848;32;;0
.te;7848;1;;1
..dlpe;7852;1;;1
..sde;7853;1;;1
..pt;7860;1;;1
..fcpe;7861;1;;1
..ct;7862;1;;1
..ca;7863;1;;1
..uc;7864;1;;1
..ro;7865;1;;1
..mt;7866;1;;1
..ee;7867;1;;1
..ure;7868;1;;1
..avs;7869;1;;1
..uies;7870;1;;1
..mcbtlps;7871;1;;1
..aebs;7872;1;;1
..tlppbes;7873;1;;1
..ptlpebs;7874;1;;1
...pciests1;7880;32;;0
..pciests2;7912;32;;0
....port1.cfg.aecc;7944;16;;0
.fep;7944;5;;1
..egc;7949;1;;1
..ege;7950;1;;1
..ecc;7951;1;;1
..ece;7952;1;;1
..tlpplp;7955;1;;1
..ctphlc;7956;1;;1
...bwchgdbug;7960;32;;0
.lwcc;7960;8;;1
..lscc;7968;8;;1
..lwmc;7976;8;;1
..lsmc;7984;8;;1
...ces;7992;16;;0
.re;7992;1;;1
..bt;7998;1;;1
..bd;7999;1;;1
..rnr;8000;1;;1
..rtt;8004;1;;1
..anfes;8005;1;;1
..cies;8006;1;;1
..hlos;8007;1;;1
...dpcsr;8024;16;;0
.dpcts;8024;1;;1
..dpctr;8025;2;;1
..dpcis;8027;1;;1
..dpcrpb;8028;1;;1
..dpcte;8029;2;;1
..rppiofep;8032;5;;1
...esid;8040;32;;0
.ecsid;8040;16;;1
..efnfsid;8056;16;;1
...hl_dw1;8072;32;;0
.dw1;8072;32;;1
...hl_dw2;8104;32;;0
.dw2;8104;32;;1
...hl_dw3;8136;32;;0
.dw3;8136;32;;1
...hl_dw4;8168;32;;0
.dw4;8168;32;;1
...lnkdbug;8200;24;;0
.rrdnc;8200;4;;1
..rdirc;8204;4;;1
..rtlpcrcec;8208;4;;1
..nrtlpc;8212;4;;1
..lwcf;8216;2;;1
..scf;8218;2;;1
..ltf;8220;2;;1
...pciealc;8224;32;;0
.g3skposl;8224;9;;1
..acknakgh;8233;1;;1
..lpadllpgd;8234;1;;1
..clg3fe;8240;4;;1
..pdsp;8244;1;;1
..rtd3pdsp;8245;1;;1
..rrptlpc;8246;1;;1
..ssrrs;8247;1;;1
..ssrld;8248;1;;1
..blkdqdasd;8249;1;;1
..blkdqda;8250;1;;1
..blkpapc;8251;1;;1
..illrcld;8252;1;;1
..itlrcld;8253;1;;1
..dpchserm;8254;1;;1
..cssaif;8255;1;;1
...recdbug;8256;32;;0
.cree0;8256;4;;1
..cree1;8260;4;;1
..cree2;8264;4;;1
..cree3;8268;4;;1
..cree4;8272;4;;1
..cree5;8276;4;;1
..cree6;8280;4;;1
..cree7;8284;4;;1
...res;8288;16;;0
.cr;8288;1;;1
..mcr;8289;1;;1
..enr;8290;1;;1
..menr;8291;1;;1
..fuf;8292;1;;1
..nfemr;8293;1;;1
..femr;8294;1;;1
..aemn;8299;5;;1
...rppiosr;8304;24;;0
.curcs;8304;1;;1
..ccacs;8305;1;;1
..ccts;8306;1;;1
..iourcs;8312;1;;1
..iocacs;8313;1;;1
..iocts;8314;1;;1
..murcs;8320;1;;1
..mcacs;8321;1;;1
..mcts;8322;1;;1
...tlppl1;8328;32;;0
.dw1;8328;32;;1
...tlppl2;8360;32;;0
.dw2;8360;32;;1
...tlppl3;8392;32;;0
.dw3;8392;32;;1
...tlppl4;8424;32;;0
.dw4;8424;32;;1
...ues;8456;32;;0
.te;8456;1;;1
..dlpe;8460;1;;1
..sde;8461;1;;1
..pt;8468;1;;1
..fcpe;8469;1;;1
..ct;8470;1;;1
..ca;8471;1;;1
..uc;8472;1;;1
..ro;8473;1;;1
..mt;8474;1;;1
..ee;8475;1;;1
..ure;8476;1;;1
..avs;8477;1;;1
..uies;8478;1;;1
..mcbtlps;8479;1;;1
..aebs;8480;1;;1
..tlppbes;8481;1;;1
..ptlpebs;8482;1;;1
...pciests1;8488;32;;0
..pciests2;8520;32;;0
....port2.cfg.aecc;8552;16;;0
.fep;8552;5;;1
..egc;8557;1;;1
..ege;8558;1;;1
..ecc;8559;1;;1
..ece;8560;1;;1
..tlpplp;8563;1;;1
..ctphlc;8564;1;;1
...bwchgdbug;8568;32;;0
.lwcc;8568;8;;1
..lscc;8576;8;;1
..lwmc;8584;8;;1
..lsmc;8592;8;;1
...ces;8600;16;;0
.re;8600;1;;1
..bt;8606;1;;1
..bd;8607;1;;1
..rnr;8608;1;;1
..rtt;8612;1;;1
..anfes;8613;1;;1
..cies;8614;1;;1
..hlos;8615;1;;1
...dpcsr;8632;16;;0
.dpcts;8632;1;;1
..dpctr;8633;2;;1
..dpcis;8635;1;;1
..dpcrpb;8636;1;;1
..dpcte;8637;2;;1
..rppiofep;8640;5;;1
...esid;8648;32;;0
.ecsid;8648;16;;1
..efnfsid;8664;16;;1
...hl_dw1;8680;32;;0
.dw1;8680;32;;1
...hl_dw2;8712;32;;0
.dw2;8712;32;;1
...hl_dw3;8744;32;;0
.dw3;8744;32;;1
...hl_dw4;8776;32;;0
.dw4;8776;32;;1
...lnkdbug;8808;24;;0
.rrdnc;8808;4;;1
..rdirc;8812;4;;1
..rtlpcrcec;8816;4;;1
..nrtlpc;8820;4;;1
..lwcf;8824;2;;1
..scf;8826;2;;1
..ltf;8828;2;;1
...pciealc;8832;32;;0
.g3skposl;8832;9;;1
..acknakgh;8841;1;;1
..lpadllpgd;8842;1;;1
..clg3fe;8848;4;;1
..pdsp;8852;1;;1
..rtd3pdsp;8853;1;;1
..rrptlpc;8854;1;;1
..ssrrs;8855;1;;1
..ssrld;8856;1;;1
..blkdqdasd;8857;1;;1
..blkdqda;8858;1;;1
..blkpapc;8859;1;;1
..illrcld;8860;1;;1
..itlrcld;8861;1;;1
..dpchserm;8862;1;;1
..cssaif;8863;1;;1
...recdbug;8864;32;;0
.cree0;8864;4;;1
..cree1;8868;4;;1
..cree2;8872;4;;1
..cree3;8876;4;;1
..cree4;8880;4;;1
..cree5;8884;4;;1
..cree6;8888;4;;1
..cree7;8892;4;;1
...res;8896;16;;0
.cr;8896;1;;1
..mcr;8897;1;;1
..enr;8898;1;;1
..menr;8899;1;;1
..fuf;8900;1;;1
..nfemr;8901;1;;1
..femr;8902;1;;1
..aemn;8907;5;;1
...rppiosr;8912;24;;0
.curcs;8912;1;;1
..ccacs;8913;1;;1
..ccts;8914;1;;1
..iourcs;8920;1;;1
..iocacs;8921;1;;1
..iocts;8922;1;;1
..murcs;8928;1;;1
..mcacs;8929;1;;1
..mcts;8930;1;;1
...tlppl1;8936;32;;0
.dw1;8936;32;;1
...tlppl2;8968;32;;0
.dw2;8968;32;;1
...tlppl3;9000;32;;0
.dw3;9000;32;;1
...tlppl4;9032;32;;0
.dw4;9032;32;;1
...ues;9064;32;;0
.te;9064;1;;1
..dlpe;9068;1;;1
..sde;9069;1;;1
..pt;9076;1;;1
..fcpe;9077;1;;1
..ct;9078;1;;1
..ca;9079;1;;1
..uc;9080;1;;1
..ro;9081;1;;1
..mt;9082;1;;1
..ee;9083;1;;1
..ure;9084;1;;1
..avs;9085;1;;1
..uies;9086;1;;1
..mcbtlps;9087;1;;1
..aebs;9088;1;;1
..tlppbes;9089;1;;1
..ptlpebs;9090;1;;1
...pciests1;9096;32;;0
..pciests2;9128;32;;0
....port3.cfg.aecc;9160;16;;0
.fep;9160;5;;1
..egc;9165;1;;1
..ege;9166;1;;1
..ecc;9167;1;;1
..ece;9168;1;;1
..tlpplp;9171;1;;1
..ctphlc;9172;1;;1
...bwchgdbug;9176;32;;0
.lwcc;9176;8;;1
..lscc;9184;8;;1
..lwmc;9192;8;;1
..lsmc;9200;8;;1
...ces;9208;16;;0
.re;9208;1;;1
..bt;9214;1;;1
..bd;9215;1;;1
..rnr;9216;1;;1
..rtt;9220;1;;1
..anfes;9221;1;;1
..cies;9222;1;;1
..hlos;9223;1;;1
...dpcsr;9240;16;;0
.dpcts;9240;1;;1
..dpctr;9241;2;;1
..dpcis;9243;1;;1
..dpcrpb;9244;1;;1
..dpcte;9245;2;;1
..rppiofep;9248;5;;1
...esid;9256;32;;0
.ecsid;9256;16;;1
..efnfsid;9272;16;;1
...hl_dw1;9288;32;;0
.dw1;9288;32;;1
...hl_dw2;9320;32;;0
.dw2;9320;32;;1
...hl_dw3;9352;32;;0
.dw3;9352;32;;1
...hl_dw4;9384;32;;0
.dw4;9384;32;;1
...lnkdbug;9416;24;;0
.rrdnc;9416;4;;1
..rdirc;9420;4;;1
..rtlpcrcec;9424;4;;1
..nrtlpc;9428;4;;1
..lwcf;9432;2;;1
..scf;9434;2;;1
..ltf;9436;2;;1
...pciealc;9440;32;;0
.g3skposl;9440;9;;1
..acknakgh;9449;1;;1
..lpadllpgd;9450;1;;1
..clg3fe;9456;4;;1
..pdsp;9460;1;;1
..rtd3pdsp;9461;1;;1
..rrptlpc;9462;1;;1
..ssrrs;9463;1;;1
..ssrld;9464;1;;1
..blkdqdasd;9465;1;;1
..blkdqda;9466;1;;1
..blkpapc;9467;1;;1
..illrcld;9468;1;;1
..itlrcld;9469;1;;1
..dpchserm;9470;1;;1
..cssaif;9471;1;;1
...recdbug;9472;32;;0
.cree0;9472;4;;1
..cree1;9476;4;;1
..cree2;9480;4;;1
..cree3;9484;4;;1
..cree4;9488;4;;1
..cree5;9492;4;;1
..cree6;9496;4;;1
..cree7;9500;4;;1
...res;9504;16;;0
.cr;9504;1;;1
..mcr;9505;1;;1
..enr;9506;1;;1
..menr;9507;1;;1
..fuf;9508;1;;1
..nfemr;9509;1;;1
..femr;9510;1;;1
..aemn;9515;5;;1
...rppiosr;9520;24;;0
.curcs;9520;1;;1
..ccacs;9521;1;;1
..ccts;9522;1;;1
..iourcs;9528;1;;1
..iocacs;9529;1;;1
..iocts;9530;1;;1
..murcs;9536;1;;1
..mcacs;9537;1;;1
..mcts;9538;1;;1
...tlppl1;9544;32;;0
.dw1;9544;32;;1
...tlppl2;9576;32;;0
.dw2;9576;32;;1
...tlppl3;9608;32;;0
.dw3;9608;32;;1
...tlppl4;9640;32;;0
.dw4;9640;32;;1
...ues;9672;32;;0
.te;9672;1;;1
..dlpe;9676;1;;1
..sde;9677;1;;1
..pt;9684;1;;1
..fcpe;9685;1;;1
..ct;9686;1;;1
..ca;9687;1;;1
..uc;9688;1;;1
..ro;9689;1;;1
..mt;9690;1;;1
..ee;9691;1;;1
..ure;9692;1;;1
..avs;9693;1;;1
..uies;9694;1;;1
..mcbtlps;9695;1;;1
..aebs;9696;1;;1
..tlppbes;9697;1;;1
..ptlpebs;9698;1;;1
...pciests1;9704;32;;0
..pciests2;9736;32;;0
....completion_bit4;196;1;;0
...pcie3.port0.cfg.aecc;9768;16;;0
.fep;9768;5;;1
..egc;9773;1;;1
..ege;9774;1;;1
..ecc;9775;1;;1
..ece;9776;1;;1
..tlpplp;9779;1;;1
..ctphlc;9780;1;;1
...bwchgdbug;9784;32;;0
.lwcc;9784;8;;1
..lscc;9792;8;;1
..lwmc;9800;8;;1
..lsmc;9808;8;;1
...ces;9816;16;;0
.re;9816;1;;1
..bt;9822;1;;1
..bd;9823;1;;1
..rnr;9824;1;;1
..rtt;9828;1;;1
..anfes;9829;1;;1
..cies;9830;1;;1
..hlos;9831;1;;1
...dpcsr;9848;16;;0
.dpcts;9848;1;;1
..dpctr;9849;2;;1
..dpcis;9851;1;;1
..dpcrpb;9852;1;;1
..dpcte;9853;2;;1
..rppiofep;9856;5;;1
...esid;9864;32;;0
.ecsid;9864;16;;1
..efnfsid;9880;16;;1
...hl_dw1;9896;32;;0
.dw1;9896;32;;1
...hl_dw2;9928;32;;0
.dw2;9928;32;;1
...hl_dw3;9960;32;;0
.dw3;9960;32;;1
...hl_dw4;9992;32;;0
.dw4;9992;32;;1
...lnkdbug;10024;24;;0
.rrdnc;10024;4;;1
..rdirc;10028;4;;1
..rtlpcrcec;10032;4;;1
..nrtlpc;10036;4;;1
..lwcf;10040;2;;1
..scf;10042;2;;1
..ltf;10044;2;;1
...pciealc;10048;32;;0
.g3skposl;10048;9;;1
..acknakgh;10057;1;;1
..lpadllpgd;10058;1;;1
..clg3fe;10064;4;;1
..pdsp;10068;1;;1
..rtd3pdsp;10069;1;;1
..rrptlpc;10070;1;;1
..ssrrs;10071;1;;1
..ssrld;10072;1;;1
..blkdqdasd;10073;1;;1
..blkdqda;10074;1;;1
..blkpapc;10075;1;;1
..illrcld;10076;1;;1
..itlrcld;10077;1;;1
..dpchserm;10078;1;;1
..cssaif;10079;1;;1
...recdbug;10080;32;;0
.cree0;10080;4;;1
..cree1;10084;4;;1
..cree2;10088;4;;1
..cree3;10092;4;;1
..cree4;10096;4;;1
..cree5;10100;4;;1
..cree6;10104;4;;1
..cree7;10108;4;;1
...res;10112;16;;0
.cr;10112;1;;1
..mcr;10113;1;;1
..enr;10114;1;;1
..menr;10115;1;;1
..fuf;10116;1;;1
..nfemr;10117;1;;1
..femr;10118;1;;1
..aemn;10123;5;;1
...rppiosr;10128;24;;0
.curcs;10128;1;;1
..ccacs;10129;1;;1
..ccts;10130;1;;1
..iourcs;10136;1;;1
..iocacs;10137;1;;1
..iocts;10138;1;;1
..murcs;10144;1;;1
..mcacs;10145;1;;1
..mcts;10146;1;;1
...tlppl1;10152;32;;0
.dw1;10152;32;;1
...tlppl2;10184;32;;0
.dw2;10184;32;;1
...tlppl3;10216;32;;0
.dw3;10216;32;;1
...tlppl4;10248;32;;0
.dw4;10248;32;;1
...ues;10280;32;;0
.te;10280;1;;1
..dlpe;10284;1;;1
..sde;10285;1;;1
..pt;10292;1;;1
..fcpe;10293;1;;1
..ct;10294;1;;1
..ca;10295;1;;1
..uc;10296;1;;1
..ro;10297;1;;1
..mt;10298;1;;1
..ee;10299;1;;1
..ure;10300;1;;1
..avs;10301;1;;1
..uies;10302;1;;1
..mcbtlps;10303;1;;1
..aebs;10304;1;;1
..tlppbes;10305;1;;1
..ptlpebs;10306;1;;1
...pciests1;10312;32;;0
..pciests2;10344;32;;0
....port1.cfg.aecc;10376;16;;0
.fep;10376;5;;1
..egc;10381;1;;1
..ege;10382;1;;1
..ecc;10383;1;;1
..ece;10384;1;;1
..tlpplp;10387;1;;1
..ctphlc;10388;1;;1
...bwchgdbug;10392;32;;0
.lwcc;10392;8;;1
..lscc;10400;8;;1
..lwmc;10408;8;;1
..lsmc;10416;8;;1
...ces;10424;16;;0
.re;10424;1;;1
..bt;10430;1;;1
..bd;10431;1;;1
..rnr;10432;1;;1
..rtt;10436;1;;1
..anfes;10437;1;;1
..cies;10438;1;;1
..hlos;10439;1;;1
...dpcsr;10456;16;;0
.dpcts;10456;1;;1
..dpctr;10457;2;;1
..dpcis;10459;1;;1
..dpcrpb;10460;1;;1
..dpcte;10461;2;;1
..rppiofep;10464;5;;1
...esid;10472;32;;0
.ecsid;10472;16;;1
..efnfsid;10488;16;;1
...hl_dw1;10504;32;;0
.dw1;10504;32;;1
...hl_dw2;10536;32;;0
.dw2;10536;32;;1
...hl_dw3;10568;32;;0
.dw3;10568;32;;1
...hl_dw4;10600;32;;0
.dw4;10600;32;;1
...lnkdbug;10632;24;;0
.rrdnc;10632;4;;1
..rdirc;10636;4;;1
..rtlpcrcec;10640;4;;1
..nrtlpc;10644;4;;1
..lwcf;10648;2;;1
..scf;10650;2;;1
..ltf;10652;2;;1
...pciealc;10656;32;;0
.g3skposl;10656;9;;1
..acknakgh;10665;1;;1
..lpadllpgd;10666;1;;1
..clg3fe;10672;4;;1
..pdsp;10676;1;;1
..rtd3pdsp;10677;1;;1
..rrptlpc;10678;1;;1
..ssrrs;10679;1;;1
..ssrld;10680;1;;1
..blkdqdasd;10681;1;;1
..blkdqda;10682;1;;1
..blkpapc;10683;1;;1
..illrcld;10684;1;;1
..itlrcld;10685;1;;1
..dpchserm;10686;1;;1
..cssaif;10687;1;;1
...recdbug;10688;32;;0
.cree0;10688;4;;1
..cree1;10692;4;;1
..cree2;10696;4;;1
..cree3;10700;4;;1
..cree4;10704;4;;1
..cree5;10708;4;;1
..cree6;10712;4;;1
..cree7;10716;4;;1
...res;10720;16;;0
.cr;10720;1;;1
..mcr;10721;1;;1
..enr;10722;1;;1
..menr;10723;1;;1
..fuf;10724;1;;1
..nfemr;10725;1;;1
..femr;10726;1;;1
..aemn;10731;5;;1
...rppiosr;10736;24;;0
.curcs;10736;1;;1
..ccacs;10737;1;;1
..ccts;10738;1;;1
..iourcs;10744;1;;1
..iocacs;10745;1;;1
..iocts;10746;1;;1
..murcs;10752;1;;1
..mcacs;10753;1;;1
..mcts;10754;1;;1
...tlppl1;10760;32;;0
.dw1;10760;32;;1
...tlppl2;10792;32;;0
.dw2;10792;32;;1
...tlppl3;10824;32;;0
.dw3;10824;32;;1
...tlppl4;10856;32;;0
.dw4;10856;32;;1
...ues;10888;32;;0
.te;10888;1;;1
..dlpe;10892;1;;1
..sde;10893;1;;1
..pt;10900;1;;1
..fcpe;10901;1;;1
..ct;10902;1;;1
..ca;10903;1;;1
..uc;10904;1;;1
..ro;10905;1;;1
..mt;10906;1;;1
..ee;10907;1;;1
..ure;10908;1;;1
..avs;10909;1;;1
..uies;10910;1;;1
..mcbtlps;10911;1;;1
..aebs;10912;1;;1
..tlppbes;10913;1;;1
..ptlpebs;10914;1;;1
...pciests1;10920;32;;0
..pciests2;10952;32;;0
....port2.cfg.aecc;10984;16;;0
.fep;10984;5;;1
..egc;10989;1;;1
..ege;10990;1;;1
..ecc;10991;1;;1
..ece;10992;1;;1
..tlpplp;10995;1;;1
..ctphlc;10996;1;;1
...bwchgdbug;11000;32;;0
.lwcc;11000;8;;1
..lscc;11008;8;;1
..lwmc;11016;8;;1
..lsmc;11024;8;;1
...ces;11032;16;;0
.re;11032;1;;1
..bt;11038;1;;1
..bd;11039;1;;1
..rnr;11040;1;;1
..rtt;11044;1;;1
..anfes;11045;1;;1
..cies;11046;1;;1
..hlos;11047;1;;1
...dpcsr;11064;16;;0
.dpcts;11064;1;;1
..dpctr;11065;2;;1
..dpcis;11067;1;;1
..dpcrpb;11068;1;;1
..dpcte;11069;2;;1
..rppiofep;11072;5;;1
...esid;11080;32;;0
.ecsid;11080;16;;1
..efnfsid;11096;16;;1
...hl_dw1;11112;32;;0
.dw1;11112;32;;1
...hl_dw2;11144;32;;0
.dw2;11144;32;;1
...hl_dw3;11176;32;;0
.dw3;11176;32;;1
...hl_dw4;11208;32;;0
.dw4;11208;32;;1
...lnkdbug;11240;24;;0
.rrdnc;11240;4;;1
..rdirc;11244;4;;1
..rtlpcrcec;11248;4;;1
..nrtlpc;11252;4;;1
..lwcf;11256;2;;1
..scf;11258;2;;1
..ltf;11260;2;;1
...pciealc;11264;32;;0
.g3skposl;11264;9;;1
..acknakgh;11273;1;;1
..lpadllpgd;11274;1;;1
..clg3fe;11280;4;;1
..pdsp;11284;1;;1
..rtd3pdsp;11285;1;;1
..rrptlpc;11286;1;;1
..ssrrs;11287;1;;1
..ssrld;11288;1;;1
..blkdqdasd;11289;1;;1
..blkdqda;11290;1;;1
..blkpapc;11291;1;;1
..illrcld;11292;1;;1
..itlrcld;11293;1;;1
..dpchserm;11294;1;;1
..cssaif;11295;1;;1
...recdbug;11296;32;;0
.cree0;11296;4;;1
..cree1;11300;4;;1
..cree2;11304;4;;1
..cree3;11308;4;;1
..cree4;11312;4;;1
..cree5;11316;4;;1
..cree6;11320;4;;1
..cree7;11324;4;;1
...res;11328;16;;0
.cr;11328;1;;1
..mcr;11329;1;;1
..enr;11330;1;;1
..menr;11331;1;;1
..fuf;11332;1;;1
..nfemr;11333;1;;1
..femr;11334;1;;1
..aemn;11339;5;;1
...rppiosr;11344;24;;0
.curcs;11344;1;;1
..ccacs;11345;1;;1
..ccts;11346;1;;1
..iourcs;11352;1;;1
..iocacs;11353;1;;1
..iocts;11354;1;;1
..murcs;11360;1;;1
..mcacs;11361;1;;1
..mcts;11362;1;;1
...tlppl1;11368;32;;0
.dw1;11368;32;;1
...tlppl2;11400;32;;0
.dw2;11400;32;;1
...tlppl3;11432;32;;0
.dw3;11432;32;;1
...tlppl4;11464;32;;0
.dw4;11464;32;;1
...ues;11496;32;;0
.te;11496;1;;1
..dlpe;11500;1;;1
..sde;11501;1;;1
..pt;11508;1;;1
..fcpe;11509;1;;1
..ct;11510;1;;1
..ca;11511;1;;1
..uc;11512;1;;1
..ro;11513;1;;1
..mt;11514;1;;1
..ee;11515;1;;1
..ure;11516;1;;1
..avs;11517;1;;1
..uies;11518;1;;1
..mcbtlps;11519;1;;1
..aebs;11520;1;;1
..tlppbes;11521;1;;1
..ptlpebs;11522;1;;1
...pciests1;11528;32;;0
..pciests2;11560;32;;0
....port3.cfg.aecc;11592;16;;0
.fep;11592;5;;1
..egc;11597;1;;1
..ege;11598;1;;1
..ecc;11599;1;;1
..ece;11600;1;;1
..tlpplp;11603;1;;1
..ctphlc;11604;1;;1
...bwchgdbug;11608;32;;0
.lwcc;11608;8;;1
..lscc;11616;8;;1
..lwmc;11624;8;;1
..lsmc;11632;8;;1
...ces;11640;16;;0
.re;11640;1;;1
..bt;11646;1;;1
..bd;11647;1;;1
..rnr;11648;1;;1
..rtt;11652;1;;1
..anfes;11653;1;;1
..cies;11654;1;;1
..hlos;11655;1;;1
...dpcsr;11672;16;;0
.dpcts;11672;1;;1
..dpctr;11673;2;;1
..dpcis;11675;1;;1
..dpcrpb;11676;1;;1
..dpcte;11677;2;;1
..rppiofep;11680;5;;1
...esid;11688;32;;0
.ecsid;11688;16;;1
..efnfsid;11704;16;;1
...hl_dw1;11720;32;;0
.dw1;11720;32;;1
...hl_dw2;11752;32;;0
.dw2;11752;32;;1
...hl_dw3;11784;32;;0
.dw3;11784;32;;1
...hl_dw4;11816;32;;0
.dw4;11816;32;;1
...lnkdbug;11848;24;;0
.rrdnc;11848;4;;1
..rdirc;11852;4;;1
..rtlpcrcec;11856;4;;1
..nrtlpc;11860;4;;1
..lwcf;11864;2;;1
..scf;11866;2;;1
..ltf;11868;2;;1
...pciealc;11872;32;;0
.g3skposl;11872;9;;1
..acknakgh;11881;1;;1
..lpadllpgd;11882;1;;1
..clg3fe;11888;4;;1
..pdsp;11892;1;;1
..rtd3pdsp;11893;1;;1
..rrptlpc;11894;1;;1
..ssrrs;11895;1;;1
..ssrld;11896;1;;1
..blkdqdasd;11897;1;;1
..blkdqda;11898;1;;1
..blkpapc;11899;1;;1
..illrcld;11900;1;;1
..itlrcld;11901;1;;1
..dpchserm;11902;1;;1
..cssaif;11903;1;;1
...recdbug;11904;32;;0
.cree0;11904;4;;1
..cree1;11908;4;;1
..cree2;11912;4;;1
..cree3;11916;4;;1
..cree4;11920;4;;1
..cree5;11924;4;;1
..cree6;11928;4;;1
..cree7;11932;4;;1
...res;11936;16;;0
.cr;11936;1;;1
..mcr;11937;1;;1
..enr;11938;1;;1
..menr;11939;1;;1
..fuf;11940;1;;1
..nfemr;11941;1;;1
..femr;11942;1;;1
..aemn;11947;5;;1
...rppiosr;11952;24;;0
.curcs;11952;1;;1
..ccacs;11953;1;;1
..ccts;11954;1;;1
..iourcs;11960;1;;1
..iocacs;11961;1;;1
..iocts;11962;1;;1
..murcs;11968;1;;1
..mcacs;11969;1;;1
..mcts;11970;1;;1
...tlppl1;11976;32;;0
.dw1;11976;32;;1
...tlppl2;12008;32;;0
.dw2;12008;32;;1
...tlppl3;12040;32;;0
.dw3;12040;32;;1
...tlppl4;12072;32;;0
.dw4;12072;32;;1
...ues;12104;32;;0
.te;12104;1;;1
..dlpe;12108;1;;1
..sde;12109;1;;1
..pt;12116;1;;1
..fcpe;12117;1;;1
..ct;12118;1;;1
..ca;12119;1;;1
..uc;12120;1;;1
..ro;12121;1;;1
..mt;12122;1;;1
..ee;12123;1;;1
..ure;12124;1;;1
..avs;12125;1;;1
..uies;12126;1;;1
..mcbtlps;12127;1;;1
..aebs;12128;1;;1
..tlppbes;12129;1;;1
..ptlpebs;12130;1;;1
...pciests1;12136;32;;0
..pciests2;12168;32;;0
....completion_bit5;197;1;;0
...pcie4.port0.cfg.aecc;12200;16;;0
.fep;12200;5;;1
..egc;12205;1;;1
..ege;12206;1;;1
..ecc;12207;1;;1
..ece;12208;1;;1
..tlpplp;12211;1;;1
..ctphlc;12212;1;;1
...bwchgdbug;12216;32;;0
.lwcc;12216;8;;1
..lscc;12224;8;;1
..lwmc;12232;8;;1
..lsmc;12240;8;;1
...ces;12248;16;;0
.re;12248;1;;1
..bt;12254;1;;1
..bd;12255;1;;1
..rnr;12256;1;;1
..rtt;12260;1;;1
..anfes;12261;1;;1
..cies;12262;1;;1
..hlos;12263;1;;1
...dpcsr;12280;16;;0
.dpcts;12280;1;;1
..dpctr;12281;2;;1
..dpcis;12283;1;;1
..dpcrpb;12284;1;;1
..dpcte;12285;2;;1
..rppiofep;12288;5;;1
...esid;12296;32;;0
.ecsid;12296;16;;1
..efnfsid;12312;16;;1
...hl_dw1;12328;32;;0
.dw1;12328;32;;1
...hl_dw2;12360;32;;0
.dw2;12360;32;;1
...hl_dw3;12392;32;;0
.dw3;12392;32;;1
...hl_dw4;12424;32;;0
.dw4;12424;32;;1
...lnkdbug;12456;24;;0
.rrdnc;12456;4;;1
